,lat,lon,sky_ratio
0,127.00778257930558,37.5171900407964,0.4300388888888889
1,127.00878257930559,37.5171900407964,0.44699444444444447
2,127.0097825793056,37.5171900407964,0.3767
3,127.0107825793056,37.5171900407964,0.16682222222222223
4,127.0117825793056,37.5171900407964,0.10986666666666667
5,127.01278257930561,37.5171900407964,0.050194444444444444
6,127.01478257930562,37.5171900407964,0.11050555555555555
7,127.01578257930562,37.5171900407964,0.19885
8,127.01678257930563,37.5171900407964,0.08550555555555556
9,127.00778257930558,37.5181900407964,0.036894444444444445
10,127.00878257930559,37.5181900407964,0.4688
11,127.0097825793056,37.5181900407964,0.43817222222222224
12,127.0107825793056,37.5181900407964,0.05025
13,127.0117825793056,37.5181900407964,0.2925388888888889
14,127.01278257930561,37.5181900407964,0.3335166666666667
15,127.01378257930561,37.5181900407964,0.3469277777777778
16,127.01478257930562,37.5181900407964,0.38456111111111113
17,127.01578257930562,37.5181900407964,0.0767111111111111
18,127.01678257930563,37.5181900407964,0.18929444444444443
19,127.00778257930558,37.519190040796396,0.49306666666666665
20,127.00878257930559,37.519190040796396,0.5707222222222222
21,127.0097825793056,37.519190040796396,0.5271555555555556
22,127.0107825793056,37.519190040796396,0.37171666666666664
23,127.0117825793056,37.519190040796396,0.10792777777777778
24,127.01278257930561,37.519190040796396,0.44793333333333335
25,127.01378257930561,37.519190040796396,0.17070555555555555
26,127.01478257930562,37.519190040796396,0.06879444444444445
27,127.01578257930562,37.519190040796396,0.34323333333333333
28,127.01678257930563,37.519190040796396,0.16178333333333333
29,127.0117825793056,37.52019004079639,0.3056
30,127.01278257930561,37.52019004079639,0.43548888888888887
31,127.01378257930561,37.52019004079639,0.18197777777777777
32,127.01478257930562,37.52019004079639,0.4257111111111111
33,127.01578257930562,37.52019004079639,0.2606
34,127.01678257930563,37.52019004079639,0.3504888888888889
35,127.00022947871965,37.50602435062024,0.26432222222222224
36,127.00122947871965,37.50602435062024,0.39231666666666665
37,127.00222947871966,37.50602435062024,0.04155
38,127.00322947871966,37.50602435062024,0.08521111111111111
39,127.00422947871967,37.50602435062024,0.34789444444444445
40,127.00522947871967,37.50602435062024,0.2891166666666667
41,127.00622947871967,37.50602435062024,0.27276666666666666
42,127.00922947871969,37.50602435062024,0.30123333333333335
43,127.0102294787197,37.50602435062024,0.13205
44,127.01622947871972,37.50602435062024,0.15990555555555555
45,127.01722947871973,37.50602435062024,0.20552222222222222
46,127.01822947871973,37.50602435062024,0.2710166666666667
47,127.01922947871974,37.50602435062024,0.11872777777777778
48,127.00022947871965,37.507024350620235,0.28102222222222223
49,127.00122947871965,37.507024350620235,0.3525
50,127.00222947871966,37.507024350620235,0.09157222222222222
51,127.00322947871966,37.507024350620235,0.34358333333333335
52,127.00422947871967,37.507024350620235,0.09736666666666667
53,127.00522947871967,37.507024350620235,0.027594444444444446
54,127.00622947871967,37.507024350620235,0.3492777777777778
55,127.00722947871968,37.507024350620235,0.24014444444444444
56,127.00822947871968,37.507024350620235,0.29701666666666665
57,127.00922947871969,37.507024350620235,0.31348333333333334
58,127.0102294787197,37.507024350620235,0.11596111111111111
59,127.01322947871971,37.507024350620235,0.008622222222222222
60,127.01422947871971,37.507024350620235,0.017988888888888888
61,127.01522947871972,37.507024350620235,0.10855555555555556
62,127.01622947871972,37.507024350620235,0.18670555555555557
63,127.01722947871973,37.507024350620235,0.21768333333333334
64,127.01822947871973,37.507024350620235,0.21746666666666667
65,127.01922947871974,37.507024350620235,0.12434444444444444
66,127.00022947871965,37.50802435062023,0.20762222222222224
67,127.00122947871965,37.50802435062023,0.05996111111111111
68,127.00222947871966,37.50802435062023,0.2270111111111111
69,127.00322947871966,37.50802435062023,0.10276111111111111
70,127.00722947871968,37.50802435062023,0.27649444444444443
71,127.00822947871968,37.50802435062023,0.17877777777777779
72,127.00922947871969,37.50802435062023,0.2980777777777778
73,127.0102294787197,37.50802435062023,0.008944444444444444
74,127.0112294787197,37.50802435062023,0.16753888888888888
75,127.0122294787197,37.50802435062023,0.2930111111111111
76,127.01322947871971,37.50802435062023,0.05167777777777778
77,127.01422947871971,37.50802435062023,0.022866666666666667
78,127.01522947871972,37.50802435062023,0.1565
79,127.01622947871972,37.50802435062023,0.2659166666666667
80,127.01722947871973,37.50802435062023,0.10657222222222222
81,127.01822947871973,37.50802435062023,0.18177222222222222
82,127.01922947871974,37.50802435062023,0.29320555555555555
83,127.00122947871965,37.50902435062023,0.1403388888888889
84,127.00322947871966,37.50902435062023,0.12413888888888888
85,127.00422947871967,37.50902435062023,0.1419277777777778
86,127.00522947871967,37.50902435062023,0.06992777777777778
87,127.00722947871968,37.50902435062023,0.2329277777777778
88,127.00822947871968,37.50902435062023,0.1875888888888889
89,127.00922947871969,37.50902435062023,0.11563333333333334
90,127.0112294787197,37.50902435062023,0.32465555555555553
91,127.0122294787197,37.50902435062023,0.2512666666666667
92,127.01322947871971,37.50902435062023,0.02722222222222222
93,127.01422947871971,37.50902435062023,0.1462388888888889
94,127.01522947871972,37.50902435062023,0.34152777777777776
95,127.01622947871972,37.50902435062023,0.27825555555555553
96,127.01722947871973,37.50902435062023,0.19107222222222223
97,127.01822947871973,37.50902435062023,0.3506888888888889
98,127.01922947871974,37.50902435062023,0.25626666666666664
99,127.00022947871965,37.51002435062023,0.1477111111111111
100,127.00322947871966,37.51002435062023,0.16952777777777778
101,127.00422947871967,37.51002435062023,0.19112777777777779
102,127.00522947871967,37.51002435062023,0.07384444444444445
103,127.00622947871967,37.51002435062023,0.02805
104,127.00722947871968,37.51002435062023,0.18779444444444446
105,127.0102294787197,37.51002435062023,0.22825555555555554
106,127.0112294787197,37.51002435062023,0.1001
107,127.0122294787197,37.51002435062023,0.1698611111111111
108,127.01322947871971,37.51002435062023,0.1811
109,127.01522947871972,37.51002435062023,0.15452777777777776
110,127.01622947871972,37.51002435062023,0.24836111111111112
111,127.01722947871973,37.51002435062023,0.08685555555555556
112,127.01822947871973,37.51002435062023,0.26171666666666665
113,127.01922947871974,37.51002435062023,0.3660833333333333
114,127.00022947871965,37.511024350620225,0.34418333333333334
115,127.00122947871965,37.511024350620225,0.32508888888888887
116,127.00222947871966,37.511024350620225,0.18882222222222222
117,127.00422947871967,37.511024350620225,0.24217777777777777
118,127.00522947871967,37.511024350620225,0.26350555555555555
119,127.00722947871968,37.511024350620225,0.09452222222222222
120,127.00822947871968,37.511024350620225,0.14882222222222222
121,127.0102294787197,37.511024350620225,0.16005
122,127.0122294787197,37.511024350620225,0.26266666666666666
