,lat,lon,sky_ratio
0,126.971526,37.466354,0.19405110677083334
1,126.973026,37.466354,0.04031575520833333
2,126.973526,37.466354,0.04031575520833333
3,126.98752600000007,37.466354,0.24805501302083333
4,126.98802600000008,37.466354,0.24814453125
5,126.98852600000008,37.466354,0.022802734375
6,126.98902600000008,37.466354,0.32978515625
7,126.98952600000008,37.466354,0.05542805989583333
8,126.99002600000009,37.466354,0.24466959635416666
9,126.99052600000009,37.466354,0.12042643229166666
10,126.99102600000009,37.466354,0.15309244791666668
11,126.97502600000001,37.466854000000005,0.320068359375
12,126.97552600000002,37.466854000000005,0.320068359375
13,126.98702600000007,37.466854000000005,0.23645833333333333
14,126.98752600000007,37.466854000000005,0.23135579427083333
15,126.98802600000008,37.466854000000005,0.2704671223958333
16,126.98852600000008,37.466854000000005,0.251708984375
17,126.98902600000008,37.466854000000005,0.17428385416666667
18,126.98952600000008,37.466854000000005,0.2346923828125
19,126.99002600000009,37.466854000000005,0.21488444010416666
20,126.99052600000009,37.466854000000005,0.18466796875
21,126.99102600000009,37.466854000000005,0.18566080729166667
22,126.97502600000001,37.46735400000001,0.320068359375
23,126.97552600000002,37.46735400000001,0.320068359375
24,126.97602600000002,37.46735400000001,0.320068359375
25,126.97652600000002,37.46735400000001,0.320068359375
26,126.98652600000007,37.46735400000001,0.3432698567708333
27,126.98702600000007,37.46735400000001,0.2616943359375
28,126.98752600000007,37.46735400000001,0.243798828125
29,126.98802600000008,37.46735400000001,0.20265299479166668
30,126.98852600000008,37.46735400000001,0.213623046875
31,126.98902600000008,37.46735400000001,0.08738606770833333
32,126.98952600000008,37.46735400000001,0.25812174479166666
33,126.99002600000009,37.46735400000001,0.10965983072916667
34,126.99052600000009,37.46735400000001,0.24628092447916666
35,126.99102600000009,37.46735400000001,0.21680501302083333
36,126.97652600000002,37.46785400000001,0.320068359375
37,126.98602600000007,37.46785400000001,0.3599853515625
38,126.98652600000007,37.46785400000001,0.3373291015625
39,126.98702600000007,37.46785400000001,0.30673014322916664
40,126.98752600000007,37.46785400000001,0.1034912109375
41,126.98802600000008,37.46785400000001,0.18758138020833334
42,126.98852600000008,37.46785400000001,0.055859375
43,126.98902600000008,37.46785400000001,0.277880859375
44,126.98952600000008,37.46785400000001,0.212451171875
45,126.99002600000009,37.46785400000001,0.13308919270833333
46,126.99052600000009,37.46785400000001,0.2536702473958333
47,126.99102600000009,37.46785400000001,0.25808919270833336
48,126.99152600000009,37.46785400000001,0.29303385416666666
49,126.98552600000006,37.46835400000001,0.221630859375
50,126.98602600000007,37.46835400000001,0.27586263020833335
51,126.98652600000007,37.46835400000001,0.2814208984375
52,126.98802600000008,37.46835400000001,0.1015380859375
53,126.98852600000008,37.46835400000001,0.10926106770833334
54,126.98902600000008,37.46835400000001,0.14993489583333333
55,126.98952600000008,37.46835400000001,0.13806966145833333
56,126.99002600000009,37.46835400000001,0.14701334635416666
57,126.99052600000009,37.46835400000001,0.11866048177083334
58,126.99102600000009,37.46835400000001,0.08902994791666667
59,126.99152600000009,37.46835400000001,0.1279541015625
60,126.971526,37.468854000000015,0.145751953125
61,126.98452600000006,37.468854000000015,0.21266276041666668
62,126.98502600000006,37.468854000000015,0.2949300130208333
63,126.98552600000006,37.468854000000015,0.24068196614583334
64,126.98602600000007,37.468854000000015,0.28163248697916665
65,126.98652600000007,37.468854000000015,0.19549153645833334
66,126.98852600000008,37.468854000000015,0.1505859375
67,126.98902600000008,37.468854000000015,0.1505859375
68,126.99052600000009,37.468854000000015,0.10056966145833333
69,126.99102600000009,37.468854000000015,0.059521484375
70,126.971526,37.46935400000002,0.145751953125
71,126.98402600000006,37.46935400000002,0.21266276041666668
72,126.98452600000006,37.46935400000002,0.1832275390625
73,126.98502600000006,37.46935400000002,0.209814453125
74,126.98552600000006,37.46935400000002,0.28119303385416666
75,126.98602600000007,37.46935400000002,0.08369140625
76,126.971526,37.46985400000002,0.012906901041666667
77,126.98402600000006,37.46985400000002,0.09220377604166667
78,126.98452600000006,37.46985400000002,0.20818684895833334
79,126.98502600000006,37.46985400000002,0.030704752604166666
80,126.99752600000012,37.46985400000002,0.251611328125
81,126.99802600000012,37.46985400000002,0.251611328125
82,126.972026,37.47035400000002,0.021842447916666667
83,126.972526,37.47035400000002,0.021842447916666667
84,126.973026,37.47035400000002,0.021842447916666667
85,126.98352600000005,37.47035400000002,0.19605305989583333
86,126.98402600000006,37.47035400000002,0.22604166666666667
87,126.98452600000006,37.47035400000002,0.24410807291666667
88,126.98502600000006,37.47035400000002,0.24410807291666667
89,126.99702600000012,37.47035400000002,0.12311197916666666
90,126.99752600000012,37.47035400000002,0.2549967447916667
91,126.99802600000012,37.47035400000002,0.251611328125
92,126.971526,37.470854000000024,0.010904947916666666
93,126.972026,37.470854000000024,0.09573567708333333
94,126.972526,37.470854000000024,0.007316080729166666
95,126.973026,37.470854000000024,0.05370279947916667
96,126.973526,37.470854000000024,0.1181396484375
97,126.97402600000001,37.470854000000024,0.0732421875
98,126.97702600000002,37.470854000000024,0.16361490885416666
99,126.97752600000003,37.470854000000024,0.11128743489583333
100,126.97852600000003,37.470854000000024,0.023274739583333332
101,126.97902600000003,37.470854000000024,0.0617431640625
102,126.98302600000005,37.470854000000024,0.17699381510416667
103,126.98352600000005,37.470854000000024,0.22124837239583334
104,126.98402600000006,37.470854000000024,0.2724690755208333
105,126.99652600000012,37.470854000000024,0.125732421875
106,126.99702600000012,37.470854000000024,0.10367024739583333
107,126.99752600000012,37.470854000000024,0.133251953125
108,126.971526,37.47135400000003,0.043253580729166664
109,126.972026,37.47135400000003,0.10934244791666667
110,126.972526,37.47135400000003,0.15506184895833333
111,126.973026,37.47135400000003,0.07843424479166666
112,126.973526,37.47135400000003,0.05533040364583333
113,126.97402600000001,37.47135400000003,0.07744140625
114,126.97452600000001,37.47135400000003,0.0942626953125
115,126.97702600000002,37.47135400000003,0.0480712890625
116,126.97752600000003,37.47135400000003,0.16361490885416666
117,126.97802600000003,37.47135400000003,0.23988444010416668
118,126.97852600000003,37.47135400000003,0.06514485677083333
119,126.97902600000003,37.47135400000003,0.060205078125
120,126.97952600000004,37.47135400000003,0.060205078125
121,126.98002600000004,37.47135400000003,0.3674723307291667
122,126.98252600000005,37.47135400000003,0.08280436197916667
123,126.98302600000005,37.47135400000003,0.16121419270833334
124,126.98352600000005,37.47135400000003,0.19142252604166668
125,126.98402600000006,37.47135400000003,0.201416015625
126,126.99652600000012,37.47135400000003,0.17418619791666667
127,126.99702600000012,37.47135400000003,0.17510579427083334
128,126.99752600000012,37.47135400000003,0.008194986979166667
129,126.971526,37.47185400000003,0.043253580729166664
130,126.972026,37.47185400000003,0.043253580729166664
131,126.972526,37.47185400000003,0.06109212239583333
132,126.973026,37.47185400000003,0.10382486979166666
133,126.973526,37.47185400000003,0.22505696614583334
134,126.97402600000001,37.47185400000003,0.03268229166666667
135,126.97452600000001,37.47185400000003,0.13986002604166667
136,126.97502600000001,37.47185400000003,0.13986002604166667
137,126.97702600000002,37.47185400000003,0.07157389322916667
138,126.97752600000003,37.47185400000003,0.07157389322916667
139,126.97802600000003,37.47185400000003,0.07869466145833333
140,126.97852600000003,37.47185400000003,0.20635579427083334
141,126.97902600000003,37.47185400000003,0.08567708333333333
142,126.97952600000004,37.47185400000003,0.1611572265625
143,126.98002600000004,37.47185400000003,0.2932373046875
144,126.98052600000004,37.47185400000003,0.3674723307291667
145,126.98152600000004,37.47185400000003,0.11630859375
146,126.98252600000005,37.47185400000003,0.08280436197916667
147,126.98302600000005,37.47185400000003,0.2686360677083333
148,126.98352600000005,37.47185400000003,0.21880696614583334
149,126.98402600000006,37.47185400000003,0.2286865234375
150,126.99102600000009,37.47185400000003,0.14396158854166666
151,126.9940260000001,37.47185400000003,0.28518880208333336
152,126.99652600000012,37.47185400000003,0.18350423177083333
153,126.99702600000012,37.47185400000003,0.18350423177083333
154,126.99752600000012,37.47185400000003,0.008194986979166667
155,126.99802600000012,37.47185400000003,0.008194986979166667
156,126.971526,37.47235400000003,0.2857747395833333
157,126.972026,37.47235400000003,0.1193115234375
158,126.972526,37.47235400000003,0.05533040364583333
159,126.973026,37.47235400000003,0.05257975260416667
160,126.973526,37.47235400000003,0.07703450520833334
